ID,ObsType,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
45728,GAN,35.4397,-77.473,12.02,2010-03-13,21:00,2010-03-13,16:00,3,,,1/2 of sky,Orion,,,United States - North Carolina
45727,GAN,35.2958,-77.6961,24.88,2010-03-13,21:00,2010-03-13,16:00,5,,,clear,Orion,Clear night from my location and I could see the stars clear and bright. I could recognize several different stars and constelations.,Sub Division with little to no light in neighborhood.,United States - North Carolina
45726,GAN,34.268,-119.219,63.79,2010-03-13,21:00,2010-03-13,13:00,3,,,clear,Orion,,Suburban residential street,United States - California
45725,GAN,33.4332,-111.809,382.29,2010-03-13,21:00,2010-03-13,14:00,7,,,clear,Orion,MCC HEALY 9786,,United States - Arizona
45724,GAN,33.3662,-111.936,363.22,2010-03-13,21:00,2010-03-13,14:00,3,,,clear,Orion,"Still no clouds, but the stars are becoming more visible.",MCC HEALY 4284,United States - Arizona
45723,GAN,32.6289,-83.6776,133.45,2010-03-13,21:00,2010-03-13,16:00,3,,,clear,Orion,"wind blowing from the west 7 mph, temp 46 deg, humidity 71%.","3 malls, 2 car lots, Wal-Mart located one mile south of this location.",United States - Georgia
45722,GAN,32.4625,-111.731,523.3,2010-03-13,21:00,2010-03-13,14:00,7,,,clear,Orion,cielo transparente. no nubes.,Desert area. remote site... Messier Marathon 2010 tonight.,United States - Arizona
45721,GAN,32.3479,-111.112,665.28,2010-03-13,21:00,2010-03-13,14:00,5,,,clear,Orion,,Lat and Long based on GPS measurement,United States - Arizona
45720,GAN,32.1467,-95.2998,146.5,2010-03-13,21:00,2010-03-13,15:00,4,,,clear,Orion,,,United States - Texas
45719,GAN,32.1457,-111.075,786.66,2010-03-13,21:00,2010-03-13,14:00,5,,,clear,Orion,,,United States - Arizona
45718,GAN,30.4569,-97.6819,264.16,2010-03-13,21:00,2010-03-13,15:00,3,,,clear,Orion,,,United States - Texas
45717,GAN,30.0665,-95.3895,33.28,2010-03-13,21:00,2010-03-13,15:00,3,,,1/4 of sky,Orion,,,United States - Texas
45716,GAN,29.9669,-95.2065,20.57,2010-03-13,21:00,2010-03-13,15:00,3,,,clear,Orion,clear,"suburban in Humble, Texas",United States - Texas
45715,GAN,29.6594,-82.3425,47.77,2010-03-13,21:00,2010-03-13,16:00,3,,,1/4 of sky,Orion,Clear skies.,Environment was clear. Some pine trees at a distance that didn't obstruct vision.,United States - Florida
45714,GAN,27.712,-82.6378,2.38,2010-03-13,21:00,2010-03-13,16:00,4,,,clear,Orion,,Home - backyard,United States - Florida
45713,GAN,26.4764,-81.7945,5.08,2010-03-13,21:00,2010-03-13,16:00,3,,,1/4 of sky,Orion,,on campus,United States - Florida
45712,GAN,23.1276,6.54236,1403.21,2010-03-13,21:00,2010-03-13,22:00,1,,,clear,Orion,,,Algeria
45711,GAN,20.6351,-105.227,8.0,2010-03-13,21:00,2010-03-13,15:00,5,,,1/4 of sky,Orion,,,Mexico
45710,GAN,18.3884,-66.1185,41.71,2010-03-13,21:00,2010-03-13,17:00,4,,,clear,Orion,Despejado,,Puerto Rico
45709,GAN,18.3871,-66.2115,23.89,2010-03-13,21:00,2010-03-13,17:00,4,,,clear,Orion,,,Puerto Rico
45708,GAN,18.3845,-65.871,10.25,2010-03-13,21:00,2010-03-13,17:00,3,,,clear,Orion,,,Puerto Rico
45707,GAN,18.3762,-66.0352,78.04,2010-03-13,21:00,2010-03-13,17:00,-9999,,,clear,Orion,Puedo ver a Orin con claridad.,Hay un poste de alumbredo 10 metros de distancia de la observacin.,Puerto Rico
45706,GAN,18.358,-66.0718,66.87,2010-03-13,21:00,2010-03-13,17:00,3,,,clear,Orion,,,Puerto Rico
45705,GAN,18.2208,-66.0155,66.86,2010-03-13,21:00,2010-03-13,17:00,3,,,clear,Orion,,urbanmizacion con un poste de luzz,Puerto Rico
45704,GAN,18.2151,-66.0109,89.69,2010-03-13,21:00,2010-03-13,17:00,2,,,over 1/2 of sky,Orion,pues estaba la noche nitida,doinde yo estaba en mi casa habia un poste al lado mio,Puerto Rico
45703,GAN,18.2122,-66.0703,150.41,2010-03-13,21:00,2010-03-13,17:00,2,,,clear,Orion,,,Puerto Rico
45702,GAN,18.2049,-66.0033,189.8,2010-03-13,21:00,2010-03-13,17:00,4,,,clear,Orion,,urbana,Puerto Rico
45701,GAN,18.1003,-65.463,3.41,2010-03-13,21:00,2010-03-13,17:00,5,,,clear,Orion,,"Sunbay, Vieques",Puerto Rico
45700,GAN,14.6302,121.236,290.17,2010-03-13,21:00,2010-03-14,05:00,6,,,1/4 of sky,Orion,,"Boso-Boso, Antipolo",Philippines
45699,GAN,10.5606,-61.2705,31.26,2010-03-13,21:00,2010-03-13,17:00,4,,,clear,Orion,,,Trinidad and Tobago
45698,GAN,-23.6668,-70.3903,150.87,2010-03-13,21:00,2010-03-13,18:00,6,,,clear,Orion,,,Chile
45697,GAN,-33.7565,-59.6609,31.0,2010-03-13,21:00,2010-03-13,18:00,3,,,1/4 of sky,Orion,,,Argentina
45696,GAN,-33.7666,18.9435,346.68,2010-03-13,21:00,2010-03-13,23:00,5,,,clear,Orion,Although the sky was clear the atmosphere was unstable and the seeing hazy,Observation done at a Globe at Night star party on a hillside overlooking the town of Paarl,South Africa
45695,GAN,-34.4957,-58.6419,19.91,2010-03-13,21:00,2010-03-13,18:00,4,,,clear,Orion,,,Argentina
45694,GAN,-34.8047,-56.283,36.9,2010-03-13,21:00,2010-03-13,19:00,1,,,clear,Orion,,,Uruguay
45693,GAN,-35.1285,149.047,597.18,2010-03-13,21:00,2010-03-14,08:00,7,,,1/4 of sky,Orion,,,Australia
45692,GAN,-35.2325,149.075,581.44,2010-03-13,21:00,2010-03-14,08:00,5,,,1/4 of sky,Orion,,,Australia
45691,GAN,-37.919,145.185,103.87,2010-03-13,21:00,2010-03-14,08:00,5,,,clear,Orion,Good visibility,Suburb of Melbourne,Australia
45690,GAN,-37.9318,145.34,226.3,2010-03-13,21:00,2010-03-14,08:00,4,,,clear,Orion,residual glow in western sky,"Belgrave Heights, Victoria. Located just over a hill from the plain that the city of Melbourne sprawls across.",Australia
45689,GAN,-37.9902,145.06,0.0,2010-03-13,21:00,2010-03-14,08:00,3,,,1/4 of sky,Orion,,Suburb of Melbourne,Australia
45688,GAN,-37.9938,145.003,-3.98,2010-03-13,21:00,2010-03-14,08:00,4,,,clear,Orion,,,Australia
45687,GAN,-38.0593,145.117,8.9,2010-03-13,21:00,2010-03-14,08:00,3,,,clear,Orion,,Suburb of Melbourne,Australia
45686,GAN,35.0931,129.09,0.0,2010-03-13,20:59,2010-03-14,05:59,1,,,1/4 of sky,Orion,There are some yello dust and clouds. So there were not many stars on the sky.,There are much buildings and apartment. So It was hard to see the stars,South Korea
45685,GAN,33.4174,-111.558,519.83,2010-03-13,20:54,2010-03-13,13:54,3,,,clear,Orion,,,United States - Arizona
45684,GAN,-23.5996,-70.3928,14.37,2010-03-13,20:54,2010-03-13,17:54,4,,,clear,Orion,,a 10 mts de una luz,Chile
45683,GAN,39.5176,-104.734,1817.94,2010-03-13,20:52,2010-03-13,13:52,5,,,1/4 of sky,Orion,,,United States - Colorado
45682,GAN,35.2069,129.076,14.16,2010-03-13,20:52,2010-03-14,05:52,2,,,clear,Orion,Just Clear.,Some of street lights around me.,South Korea
45681,GAN,18.3962,-66.3931,92.09,2010-03-13,20:52,2010-03-13,16:52,5,,,clear,Orion,No habian nubes,Asta # 9,Puerto Rico
45680,GAN,41.1401,-8.37292,247.71,2010-03-13,20:50,2010-03-13,20:50,3,,,clear,Orion,"Nice sky, we can view the major stars.","View from Maia, Portugal",Portugal
45679,GAN,35.2414,129.016,17.41,2010-03-13,20:50,2010-03-14,05:50,-9999,,,over 1/2 of sky,Orion,Clouds cover all of the sky.,There are little street light around the observation site.,South Korea
45678,GAN,35.2028,129.064,30.76,2010-03-13,20:50,2010-03-14,05:50,2,,,1/2 of sky,Orion,Clouds : Cirrus,Kumkang Elementary School at Night / Height : 28m,South Korea
45677,GAN,35.1329,136.934,14.59,2010-03-13,20:50,2010-03-14,05:50,1,,,over 1/2 of sky,Orion,,,Japan
45676,GAN,35.0978,128.967,75.44,2010-03-13,20:50,2010-03-14,05:50,2,,,1/4 of sky,Orion,The sky was a little cloudy but I could see stars quite well.,There are quite many lights around my apartment.,South Korea
45675,GAN,32.2437,-110.828,779.9,2010-03-13,20:50,2010-03-13,13:50,2,,,clear,Orion,,,United States - Arizona
45674,GAN,30.4227,-95.5731,61.65,2010-03-13,20:50,2010-03-13,14:50,5,,,clear,Orion,,,United States - Texas
45673,GAN,29.5545,-98.4111,250.45,2010-03-13,20:50,2010-03-13,14:50,3,,,clear,Orion,,,United States - Texas
45672,GAN,-23.6217,-70.385,52.02,2010-03-13,20:50,2010-03-13,17:50,4,18.14,,clear,Orion,,,Chile
45671,GAN,42.9767,-75.5877,201.82,2010-03-13,20:48,2010-03-13,15:48,7,,,over 1/2 of sky,Orion,,,United States - New York
45670,GAN,-37.9864,145.075,21.85,2010-03-13,20:48,2010-03-14,07:48,4,,,1/2 of sky,Orion,,,Australia
45669,GAN,47.5936,20.2936,95.0,2010-03-13,20:45,2010-03-13,21:45,4,,,clear,Orion,Az egsz g derlt,Egy lakhz mgtt kb. 20 mterre,Hungary
45668,GAN,52.5447,18.4997,102.23,2010-03-13,20:45,2010-03-13,21:45,-9999,,,over 1/2 of sky,Orion,PROJEKT ASTRO-BAZA,,Poland
45667,GAN,46.1708,21.3188,113.68,2010-03-13,20:45,2010-03-13,22:45,1,,,over 1/2 of sky,Orion,SABIN DRAGOI ARAD,,Romania
45666,GAN,42.58,-84.3181,286.9,2010-03-13,20:45,2010-03-13,15:45,5,,,clear,Orion,,,United States - Michigan
45665,GAN,42.4849,-83.456,275.59,2010-03-13,20:45,2010-03-13,15:45,1,,,over 1/2 of sky,Orion,,,United States - Michigan
45664,GAN,40.7797,-73.909,15.6,2010-03-13,20:45,2010-03-13,15:45,-9999,,,over 1/2 of sky,Orion,rainy,,United States - New York
45663,GAN,39.7181,-105.176,1853.08,2010-03-13,20:45,2010-03-13,13:45,4,,,clear,Orion,10040SP10GAN,10040SP10GAN,United States - Colorado
45662,GAN,37.453,-81.5621,454.52,2010-03-13,20:45,2010-03-13,15:45,-9999,,,over 1/2 of sky,Orion,,Dennie Hale. it was cloudy again.,United States - West Virginia
45661,GAN,37.0545,-120.859,37.34,2010-03-13,20:45,2010-03-13,12:45,5,,,clear,Orion,,porch light on two house away,United States - California
45660,GAN,36.2974,128.364,76.65,2010-03-13,20:45,2010-03-14,05:45,1,,,over 1/2 of sky,Orion,"Also, there is so many clouds.",Busan science school,South Korea
45659,GAN,35.541,-81.2041,265.64,2010-03-13,20:45,2010-03-13,15:45,1,,,over 1/2 of sky,Orion,veryy cloudy and little stars,street light in the back and one on the side,United States - North Carolina
45658,GAN,35.4745,-81.2532,263.67,2010-03-13,20:45,2010-03-13,15:45,1,,,1/4 of sky,Orion,,,United States - North Carolina
45657,GAN,35.1858,129.082,15.38,2010-03-13,20:45,2010-03-14,05:45,1,,,clear,Orion,"Because of lightpollution, I can't observe in detail","Yeonsan-dong, Yeonje-gu, Busan, Korea",South Korea
45656,GAN,35.1858,129.082,15.38,2010-03-13,20:45,2010-03-14,05:45,-9999,,,1/4 of sky,Orion,"Because of light pollution, I can't observe the celestial bodies.",,South Korea
45655,GAN,33.3179,-112.059,426.59,2010-03-13,20:45,2010-03-13,13:45,4,,,clear,Orion,The lights of Phoenix cast an obvious glow in the northern 1/3 of the sky.,South suburban Phoenix - Ahwatukee,United States - Arizona
45654,GAN,29.5532,-95.4053,18.89,2010-03-13,20:45,2010-03-13,14:45,3,,,clear,Orion,,,United States - Texas
45653,GAN,46.8457,15.1172,820.82,2010-03-13,20:44,2010-03-13,21:44,4,,,clear,Orion,,,Austria
45652,GAN,54.0997,18.8322,6.83,2010-03-13,20:43,2010-03-13,21:43,6,,,1/4 of sky,Orion,,Lisewo-Zadupie,Poland
45651,GAN,40.4173,-105.368,2148.54,2010-03-13,20:43,2010-03-13,13:43,5,,,1/4 of sky,Orion,,,United States - Colorado
45650,GAN,33.2984,-111.709,398.52,2010-03-13,20:43,2010-03-13,13:43,4,,,clear,Orion,,,United States - Arizona
45649,GAN,49.7842,17.6993,545.76,2010-03-13,20:42,2010-03-13,21:42,-9999,,,1/2 of sky,Orion,CLOUDS OVER 1/2 OF SKY,CERMN VE SLEZSKU,Czech Republic
45648,GAN,35.1428,129.068,15.28,2010-03-13,20:42,2010-03-14,05:42,1,,,1/4 of sky,Orion,There are some clouds.. but that's OK,There is one street light within 10m. It interferes to observe the Orion.,South Korea
45647,GAN,33.2986,-111.71,398.55,2010-03-13,20:42,2010-03-13,13:42,4,,,clear,Orion,,,United States - Arizona
45646,GAN,42.447,-83.4473,263.09,2010-03-13,20:41,2010-03-13,15:41,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
45645,GAN,18.449,-66.1861,3.0,2010-03-13,20:41,2010-03-13,16:41,6,,,clear,Orion,,,Puerto Rico
45644,GAN,46.977,-120.643,564.7,2010-03-13,20:40,2010-03-13,12:40,6,,,clear,Orion,"Clear sky, could see all of Orion easily. The lower and middle part of the shield could be seen easily, the upper part was fainter and somewhat harder to see.",Observation done at home.,United States - Washington
45643,GAN,35.6653,-97.457,371.15,2010-03-13,20:40,2010-03-13,14:40,1,,,clear,Orion,,,United States - Oklahoma
45642,GAN,33.4505,-111.823,373.12,2010-03-13,20:40,2010-03-13,13:40,2,,,clear,Orion,"Not one cloud, and the stars are still not too bright.",MCC HEALY 4284,United States - Arizona
45641,GAN,32.1978,-110.959,746.14,2010-03-13,20:40,2010-03-13,13:40,3,,,clear,Orion,magnitude 3,,United States - Arizona
45640,GAN,-30.1926,153.204,-4.52,2010-03-13,20:40,2010-03-14,07:40,1,,,1/2 of sky,Orion,Scattered cloud,,Australia
45639,GAN,45.8233,4.67472,319.07,2010-03-13,20:39,2010-03-13,21:39,2,,,clear,Orion,Magnitude beetwen 1 and 2.,lentilly little town near LYON (big city),France
45638,GAN,33.2983,-111.709,398.6,2010-03-13,20:39,2010-03-13,13:39,4,,,clear,Orion,,,United States - Arizona
45637,GAN,35.4699,-81.2566,256.19,2010-03-13,20:38,2010-03-13,15:38,-9999,,,over 1/2 of sky,Orion,Rain,There are three streetlights shielded from view about 50 meters away.,United States - North Carolina
45636,GAN,32.1609,-111.036,777.72,2010-03-13,20:38,2010-03-13,13:38,3,,,clear,Orion,"Kind of in between Mag. 3 and Mag. 4, partly because of Tucson's lights.","SW Tucson, facing south",United States - Arizona
45635,GAN,32.2217,-110.926,759.18,2010-03-13,20:36,2010-03-13,13:36,3,,,clear,Orion,Kind of in between Magnitude 3 and Magnitude 4.,SW Tucson,United States - Arizona
45634,GAN,6.25671,-75.5804,1475.94,2010-03-13,20:36,2010-03-13,15:36,-9999,,,over 1/2 of sky,Orion,,,Colombia
45633,GAN,35.4836,-81.1848,294.5,2010-03-13,20:35,2010-03-13,15:35,1,,,1/2 of sky,Orion,,Security Light 100ft away,United States - North Carolina
45632,GAN,53.4559,18.4603,82.8,2010-03-13,20:34,2010-03-13,21:34,5,,,1/4 of sky,Orion,,Rakowiec,Poland
45631,GAN,40.7778,-73.9106,17.8,2010-03-13,20:34,2010-03-13,15:34,-9999,,,over 1/2 of sky,Orion,rainy and cloudy,,United States - New York
45630,GAN,38.2972,-121.973,31.07,2010-03-13,20:34,2010-03-13,12:34,4,,,clear,Orion,,,United States - California
45629,GAN,33.4249,-111.952,351.86,2010-03-13,20:34,2010-03-13,13:34,3,,,clear,Orion,,MCC HEALY 1025,United States - Arizona
45628,GAN,33.399,-111.87,368.78,2010-03-13,20:33,2010-03-13,13:33,5,,,clear,Orion,,MCC HEALY 5433,United States - Arizona
45627,GAN,39.3008,19.5527,-1303.78,2010-03-13,20:32,2010-03-13,20:32,3,,,clear,Orion,village lights,,None
45626,GAN,42.8906,-93.8672,346.74,2010-03-13,20:31,2010-03-13,14:31,2,,,1/2 of sky,Orion,pretty covered with clouds,very foggy,United States - Iowa
45625,GAN,42.4713,-83.4632,273.63,2010-03-13,20:31,2010-03-13,15:31,3,,,over 1/2 of sky,Orion,,,United States - Michigan
45624,GAN,40.3005,35.887,735.19,2010-03-13,20:31,2010-03-13,22:31,6,,,clear,Orion,,,Turkey
45623,GAN,32.1495,-111.019,755.21,2010-03-13,20:31,2010-03-13,13:31,3,,,clear,Orion,beautiful!,a little light around from other houses in the neighborhood,United States - Arizona
45622,GAN,31.9642,-110.976,842.92,2010-03-13,20:31,2010-03-13,13:31,5,,,1/4 of sky,Orion,,,United States - Arizona
45621,GAN,48.1033,20.8031,116.28,2010-03-13,20:30,2010-03-13,21:30,5,,,clear,Orion,,Kevs utcai lmpa,Hungary
45620,GAN,54.102,18.7738,20.25,2010-03-13,20:30,2010-03-13,21:30,3,,,1/4 of sky,Orion,Mateusz Zblewski,Mateusz Zblewski,Poland
45619,GAN,53.264,-1.35177,74.99,2010-03-13,20:30,2010-03-13,20:30,3,,,clear,Orion,,Urban small town.,United Kingdom
45618,GAN,51.4403,-3.18247,37.66,2010-03-13,20:30,2010-03-13,20:30,3,,,clear,Orion,Although sky clear there was quite a bit of turbulence evident in the atmosphere.,Suburban garden.,United Kingdom
45617,GAN,50.5097,16.0394,420.18,2010-03-13,20:30,2010-03-13,21:30,1,,,over 1/2 of sky,Orion,,,Czech Republic
45616,GAN,46.1972,21.3017,108.08,2010-03-13,20:30,2010-03-13,22:30,1,,,over 1/2 of sky,Orion,BEGIN THE HOPE !!! sabin dragoi arad,,Romania
45615,GAN,46.1715,21.3533,108.88,2010-03-13,20:30,2010-03-13,22:30,1,,,over 1/2 of sky,Orion,SABIN DRAGOI ARAD,,Romania
45614,GAN,46.1637,21.4032,111.0,2010-03-13,20:30,2010-03-13,22:30,1,,,over 1/2 of sky,Orion,sabin dragoi arad,,Romania
45613,GAN,45.1937,5.88123,849.55,2010-03-13,20:30,2010-03-13,21:30,5,,,1/2 of sky,Orion,Sightly cloudy/foggy sky on horizon.,"850m elevation, no direct light visible.",France
45612,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,4,18.13,,clear,Orion,,,Romania
45611,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,4,18.27,,clear,Orion,,,Romania
45610,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,4,18.19,,clear,Orion,,,Romania
45609,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,4,18.5,,clear,Orion,,,Romania
45608,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,3,17.76,,clear,Orion,,,Romania
45607,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,4,18.69,,clear,Orion,,,Romania
45606,GAN,44.43,24.36,144.08,2010-03-13,20:30,2010-03-13,22:30,4,18.27,,clear,Orion,,,Romania
45605,GAN,43.658,4.67579,24.04,2010-03-13,20:30,2010-03-13,21:30,4,,,clear,Orion,Poor Transparence,City light 5 km NW,France
45604,GAN,43.4026,-70.5545,25.23,2010-03-13,20:30,2010-03-13,15:30,4,,,1/4 of sky,Orion,IT DID NOT EFFECT MY RESULTS.,,United States - Maine
45603,GAN,42.5331,-84.1421,282.99,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
45602,GAN,42.5277,-73.7484,48.85,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,clouds again - no stars visible,parking lot of Trinity Lutheran Church,United States - New York
45601,GAN,42.4703,-83.5013,289.89,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
45600,GAN,42.4631,-83.4647,264.91,2010-03-13,20:30,2010-03-13,15:30,4,,,1/4 of sky,Orion,,,United States - Michigan
45599,GAN,42.2923,-84.191,300.75,2010-03-13,20:30,2010-03-13,15:30,4,,,clear,Orion,,,United States - Michigan
45598,GAN,41.983,-72.691,58.46,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,,,United States - Connecticut
45597,GAN,41.8977,-79.8496,390.47,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,,"Stacey Rose, Clarion University, Dr. Cora Sneibrun",United States - Pennsylvania
45596,GAN,40.8958,-73.3478,49.66,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,"Condensation, heavy precipitation and extremely windy.",Observation made from backyard,United States - New York
45595,GAN,39.3315,-106.986,2087.09,2010-03-13,20:30,2010-03-13,13:30,5,,,clear,Orion,no clouds at all,"up in mountains, near light, on sidewalk",United States - Colorado
45594,GAN,37.3957,-76.5769,23.58,2010-03-13,20:30,2010-03-13,15:30,3,,,over 1/2 of sky,Orion,,Neighbor's porch light was on at the time.,United States - Virginia
45593,GAN,37.3957,-76.5769,23.58,2010-03-13,20:30,2010-03-13,15:30,3,,,over 1/2 of sky,Orion,,,United States - Virginia
45592,GAN,37.3697,-81.3744,627.55,2010-03-13,20:30,2010-03-13,15:30,-9999,,,over 1/2 of sky,Orion,Princess Perkins The sky is cloudy.,,United States - West Virginia
45591,GAN,37.3561,-81.46,484.02,2010-03-13,20:30,2010-03-13,15:30,7,,,clear,Orion,,Austin Johnson- I saw lots of stars. Everywhere,United States - West Virginia
45590,GAN,35.4955,-81.2097,309.84,2010-03-13,20:30,2010-03-13,15:30,1,,,1/2 of sky,Orion,,,United States - North Carolina
45589,GAN,35.3603,-97.5102,390.36,2010-03-13,20:30,2010-03-13,14:30,4,18.4,,clear,Orion,,,United States - Oklahoma
45588,GAN,35.3053,-111.548,2058.82,2010-03-13,20:30,2010-03-13,13:30,6,21.4,,clear,Orion,,,United States - Arizona
45587,GAN,35.2039,-111.586,2082.55,2010-03-13,20:30,2010-03-13,13:30,4,,,1/2 of sky,Orion,i could not see a hole lot!!!,i was in my back yard!!!,United States - Arizona
45586,GAN,35.039,-106.187,2053.95,2010-03-13,20:30,2010-03-13,13:30,4,,,clear,Orion,,,United States - New Mexico
45585,GAN,34.5142,-117.22,898.75,2010-03-13,20:30,2010-03-13,12:30,4,,,clear,Orion,windy and dusty,,United States - California
45584,GAN,33.712,-111.712,566.11,2010-03-13,20:30,2010-03-13,13:30,6,20.45,,clear,Orion,MCC AST 112 Thomas 0151,3 miles inside of McDowell Mt Regional Park,United States - Arizona
45583,GAN,33.5466,-112.157,360.24,2010-03-13,20:30,2010-03-13,13:30,4,,,clear,Orion,"A few small, thin clouds; stars clearly visible in all directions. Recent rains have left the air very clear.","Suburban back yard; two street lights within 75 meters, but both are blocked from my view by the houses.",United States - Arizona
45582,GAN,33.5154,-111.961,718.01,2010-03-13,20:30,2010-03-13,13:30,4,,,clear,Orion,,Camelback!,United States - Arizona
45581,GAN,33.4863,-112.324,306.34,2010-03-13,20:30,2010-03-13,13:30,1,,,1/2 of sky,Orion,,,United States - Arizona
45580,GAN,32.2532,-110.695,857.49,2010-03-13,20:30,2010-03-13,13:30,6,,,clear,Orion,"Clear night, very beautiful. Some of the city's lights interferred at certian spots in the sky, but for the most part it was very clear.","Middle of nowhere, Redington pass. We were outside the city of Tucson, but near the horzion the city lights were visible.",United States - Arizona
45579,GAN,32.166,-110.969,754.21,2010-03-13,20:30,2010-03-13,13:30,1,,,1/4 of sky,Orion,,from my front yard---dark sky but lots of lights near businesses StephP6,United States - Arizona
45578,GAN,32.1574,-82.9071,74.31,2010-03-13,20:30,2010-03-13,15:30,6,,,clear,Orion,Very clear and nice,Very secluded Away from lots of people.,United States - Georgia
45577,GAN,32.1379,-111.002,751.56,2010-03-13,20:30,2010-03-13,13:30,3,,,clear,Orion,,front yard..... clear.... few lights.. Victoriabio1,United States - Arizona
45576,GAN,31.3354,-109.547,1217.84,2010-03-13,20:30,2010-03-13,13:30,5,,,clear,Orion,,,United States - Arizona
45575,GAN,30.0622,-95.1589,20.17,2010-03-13,20:30,2010-03-13,14:30,4,,,clear,Orion,,Street light in front of house,United States - Texas
45574,GAN,18.4714,-66.3349,17.24,2010-03-13,20:30,2010-03-13,16:30,4,,,clear,Orion,ASTA #8,ASTA #8,Puerto Rico
45573,GAN,18.4333,-66.2729,9.81,2010-03-13,20:30,2010-03-13,16:30,4,,,clear,Orion,ASSTA,,Puerto Rico
45572,GAN,18.3991,-66.179,73.43,2010-03-13,20:30,2010-03-13,16:30,3,,,clear,Orion,assta #10 9-1,,Puerto Rico
45571,GAN,18.3879,-66.2517,26.42,2010-03-13,20:30,2010-03-13,16:30,1,,,1/2 of sky,Orion,,A.S.S.T.A,Puerto Rico
45570,GAN,18.369,-66.1802,30.58,2010-03-13,20:30,2010-03-13,16:30,2,,,clear,Orion,,santo thomas,Puerto Rico
45569,GAN,18.2308,-65.5907,0.0,2010-03-13,20:30,2010-03-13,16:30,6,,,clear,Orion,lot of stars. no clouds.lots of light from below but can see the stars clearly.,"the eleventh floorof a building, in the balcony. full of streetlights down below",Puerto Rico
45568,GAN,9.22099,-79.5704,79.55,2010-03-13,20:30,2010-03-13,15:30,6,,,clear,Orion,,,Panama
45567,GAN,-34.4974,-58.6474,21.49,2010-03-13,20:30,2010-03-13,17:30,4,,,clear,Orion,,,Argentina
45566,GAN,-34.8157,-56.261,28.86,2010-03-13,20:30,2010-03-13,18:30,3,,,clear,Orion,,,Uruguay
45565,GAN,-34.8212,-56.228,30.1,2010-03-13,20:30,2010-03-13,18:30,3,,,clear,Orion,,,Uruguay
45564,GAN,53.4559,18.4603,82.8,2010-03-13,20:29,2010-03-13,21:29,5,,,1/4 of sky,Orion,,Rakowiec,Poland
45563,GAN,38.4425,-81.4702,185.53,2010-03-13,20:28,2010-03-13,15:28,-9999,,,over 1/2 of sky,Orion,overcast,jared bowen 8-6,United States - West Virginia
45562,GAN,54.1024,18.7731,18.88,2010-03-13,20:27,2010-03-13,21:27,3,,,1/4 of sky,Orion,No comments,No comments,Poland
45561,GAN,42.1366,-72.8972,345.1,2010-03-13,20:27,2010-03-13,15:27,3,,,clear,Orion,,Lights + Airport,United States - Massachusetts
45560,GAN,59.2721,17.9525,42.11,2010-03-13,20:26,2010-03-13,21:26,4,,,clear,Orion,The sky was clear and the stars were bright,The location was quite good,Sweden
45559,GAN,53.4559,18.4603,82.8,2010-03-13,20:26,2010-03-13,21:26,5,,,1/4 of sky,Orion,,Rakowiec,Poland
45558,GAN,40.1546,-79.1546,826.53,2010-03-13,20:26,2010-03-13,15:26,-9999,,,over 1/2 of sky,Orion,"Harvey, PHSC117, Clarion Univ. Sneibrun",Residential Neighborhood,United States - Pennsylvania
45557,GAN,35.1562,-112.852,1615.52,2010-03-13,20:26,2010-03-13,13:26,4,,,clear,Orion,,,United States - Arizona
45556,GAN,42.4701,-83.5207,294.23,2010-03-13,20:25,2010-03-13,15:25,-9999,,,over 1/2 of sky,Orion,,,United States - Michigan
45555,GAN,35.47,-81.25,251.58,2010-03-13,20:25,2010-03-13,15:25,6,,,1/4 of sky,Orion,,"street light right outside my house, lights up the area quiet a bit.",United States - North Carolina
45554,GAN,42.467,-83.4649,268.3,2010-03-13,20:24,2010-03-13,15:24,1,,,1/2 of sky,Orion,,,United States - Michigan
45553,GAN,32.3877,-111.16,633.89,2010-03-13,20:24,2010-03-13,13:24,2,,,clear,Orion,,,United States - Arizona
45552,GAN,32.2669,-111.055,734.43,2010-03-13,20:24,2010-03-13,13:24,5,,,clear,Orion,,City outskirts,United States - Arizona
