ID,ObsType,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
2086,GAN,34.1333,-116.15,770.09,2006-03-24,20:50,2006-03-24,12:50,1,,,clear,Orion,"Some overall haziness, foggy conditions predicted during the night",My location is in the town of Glendora with various degrees of light pollution.,United States - California
2085,GAN,39.986,-105.479,2510.61,2006-03-28,19:45,2006-03-28,12:45,6,,,clear,Orion,Beautiful clear night. About 38 degrees F.  Great educational tool. Springtime with the snow melting means the humidity is higher than normal (53 percent versus 30 percent) It really makes the lights from Boulder (approx 15 miles East) haze the sky.,Convinced our neighbor to the SW in the dir of Orion to turn off their outdoor and indoor lights.,United States - Colorado
2084,GAN,31.0,9.0,245.0,2006-03-27,20:15,2006-03-27,21:15,5,,,clear,Orion,,,Algeria
2083,GAN,30.8988,-93.9391,70.42,2006-03-27,19:50,2006-03-27,13:50,1,,,1/2 of sky,Orion,,,United States - Texas
2082,GAN,30.07,-95.38,30.95,2006-03-29,21:25,2006-03-29,15:25,3,,,1/4 of sky,Orion,,,United States - Texas
2081,GAN,55.5808,-1.65139,15.59,2006-03-25,21:00,2006-03-25,21:00,4,,,1/4 of sky,Orion,No haze in sky,3 street lights within 100m of my observitory,United Kingdom
2080,GAN,30.225,-95.139,36.74,2006-03-23,20:45,2006-03-23,14:45,5,,,clear,Orion,the sky looks great.  there are alot of stars around aound my house.,3 street lights by my house,United States - Texas
2079,GAN,49.856,9.958,233.05,2006-03-29,22:20,2006-03-30,00:20,6,,,clear,Orion,clear skies,streetlights below balcony. large citiy of 150k population at horizon below Orion,Germany
2078,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,Vi?a Del mar con ECUADOR,,Chile
2077,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,1,,,clear,Orion,despejado  jorge rojas con nicolas munizaga,un poste esta iluminando fuertemente fuera de mi casa,Chile
2076,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,3,,,clear,Orion,despejado  La Cruz con El Mesias cia alta,muchas luces frente a mi casa,Chile
2075,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,4,,,clear,Orion,Monjitas Orientes con Ruben Dario/Ruben Sotela,,Chile
2074,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,3,,,clear,Orion,despejado  alvaro rivera matte con isidoro campa?a,luces cercanas,Chile
2073,GAN,-29.867,-71.239,68.65,2006-03-24,20:45,2006-03-24,16:45,2,,,clear,Orion,cielo despejado  caldera con megillones,muchas luces,Chile
2072,GAN,-29.867,-71.267,7.91,2006-03-24,20:55,2006-03-24,16:55,5,,,clear,Orion,Aconcagua con milllary,lUCES LEJOS DE MI CASA,Chile
2071,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,2,,,clear,Orion,"Pasaje Ricardo Peralta esquina Isidoro Campa?a, Compa?ia Alta",,Chile
2070,GAN,50.8061,19.1194,248.75,2006-03-27,20:35,2006-03-27,22:35,4,,,clear,Orion,,,Poland
2069,GAN,50.755,6.895,155.64,2006-03-29,21:25,2006-03-29,23:25,4,,,clear,Orion,There was coming a stratus layer coming from northwest.,No lights nearby. The next Village is 400 m away,Germany
2068,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,"Pasaje Juan Alvarez esquina Aurora Compa?ia Alta, La Serena, Chile",,Chile
2067,GAN,-29.862,-71.267,9.68,2006-03-24,19:45,2006-03-24,15:45,2,,,clear,Orion,a lmendros Esquinas Alemania,,Chile
2066,GAN,38.3562,-81.8384,189.67,2006-03-22,20:00,2006-03-22,15:00,3,,,1/4 of sky,Orion,Partly cloudy with no moon visible.,,United States - West Virginia
2065,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,4,,,clear,Orion,despejado  mariano pe?afiel con aconcagua,,Chile
2064,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,dspejado  aconcagua con munizaga,estaba oscuro,Chile
2063,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,4,,,clear,Orion,"Alemania esquina Aconcagua, Compaia Alta",,Chile
2062,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,dspejado  aconca,estaba oscuro,Chile
2061,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,cielo despejado  kewan con aconcagua,,Chile
2060,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,Juan Alvares Lillo con Aurora,,Chile
2059,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,2,,,clear,Orion,"Isidoro Campa?a esquina pasaje Jorge Rojas Miranda, Compa?ia Alta, La Serena, Chile",,Chile
2058,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,4,,,clear,Orion,DESPEJADO.  San Antonio con pasaje Salvador BRISE?O,,Chile
2057,GAN,-29.867,-71.267,7.91,2006-03-25,20:45,2006-03-25,16:45,2,,,1/4 of sky,Orion,nublado  jose ernesto agirre,mucha luz,Chile
2056,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,1,,,clear,Orion,despejado  ayacucho con ecuador,mucha luz,Chile
2055,GAN,39.4608,-75.1594,25.07,2006-03-23,20:15,2006-03-23,15:15,2,,,1/2 of sky,Orion,Data taken at CCTEC`s Open House,outside light 150ft from observation point,United States - New Jersey
2054,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,3,,,clear,Orion,"Vi?a del Mar esquina Bolivia, Compa?ia Alta, La Serena, Chile",,Chile
2053,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,Maria Cristina Menares con Aconcagua,,Chile
2052,GAN,32.25,-110.883,753.26,2006-03-28,22:10,2006-03-28,15:10,5,,,clear,Orion,The sky was clear you could see the stars really good.  Thre was a lot of stars and really brigth ones.,,United States - Arizona
2051,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,Nicolas Godoy con Francisco Encina,,Chile
2050,GAN,46.0281,13.2164,84.28,2006-03-29,21:00,2006-03-29,23:00,5,,,clear,Orion,clear,City autskirts street light about 100 meters far,Italy
2049,GAN,32.25,-110.883,753.26,2006-03-29,21:15,2006-03-29,14:15,4,,,clear,Orion,where i was no clouds were visible at all  Besides trees nothing really blocked the sky but many stars still weren't visible.,"trees and houses surround me,plus down the street there is a casino.",United States - Arizona
2048,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,despejado  aurora con irma caro,,Chile
2047,GAN,-29.867,-71.267,7.91,2006-03-26,20:45,2006-03-26,16:45,1,,,clear,Orion,"Balmaceda esquina Huanhuali, sector La Pampa, La Serena",Foco alogeno en el lugar de observacion con luminisidad alta. cartel centro comercial,Chile
2046,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,despejado  bolivia con miramar,,Chile
2045,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,3,,,clear,Orion,Aconcagua con Alvares Zorrilla,,Chile
2044,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,despejado  capellan con pablo baller,todas las luminarias estaban apagadas,Chile
2043,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,4,,,clear,Orion,Trutuca con AconcaguA Compa?ia alta,algunas luces cerca de mi casa,Chile
2042,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,"Mexico esquina Valparaiso, Compa?ia Alta, La Serena",Foco alogeno lado izquierdo de la casa con luminisidad baja.,Chile
2041,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,1,,,clear,Orion,Alemania con Isidoro,,Chile
2040,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,4,,,clear,Orion,con mucho frio  Nicolas Munizaga con Baquedano cia alta,algunas luces cerca de mi casa,Chile
2039,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,1/4 of sky,Orion,Re?acas con lautaro cia alta,,Chile
2038,GAN,-29.867,-71.267,7.91,2006-03-24,20:40,2006-03-24,16:40,6,,,clear,Orion,"Pasaje Joaquin Amenabas esquina Nicolas Munizaga, Compa?ia Alta, La Serena",,Chile
2037,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,"Bolivia esqina Vi?a del Mar, Compa?ia Alta, La Serena",,Chile
2036,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,despejado  millaray con kurrun,,Chile
2035,GAN,-29.862,-71.267,9.68,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,Aconcagua con chanal,,Chile
2034,GAN,-29.869,-71.267,8.87,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,Raul Castellon con aurora compa?ia alta,,Chile
2033,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,despejado  bolivia con los aromos compa?ia alta,dos luminarias serca dela casa,Chile
2032,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,5,,,clear,Orion,,Sin luz artificial en el lugar de observacion,Chile
2031,GAN,32.95,104.45,2330.17,2006-03-28,21:00,2006-03-29,05:00,6,,,1/4 of sky,Orion,had been raining earlier in the evening  I was amazed by the difference having no street or house light on made in viewing the night sky.,out in the country - no light pollution visible,China
2030,GAN,38.0,-7.0,483.72,2006-03-27,20:00,2006-03-27,22:00,4,,,clear,Orion,,,Spain
2029,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,"Valparaiso con Ecuador, Compa?ia Alta","muy poca luz, despejado",Chile
2028,GAN,14.0,-87.0,767.93,2006-03-27,18:45,2006-03-27,12:45,6,,,1/4 of sky,Orion,,,Honduras
2027,GAN,-29.867,-71.267,7.91,2006-03-24,20:45,2006-03-24,16:45,6,,,clear,Orion,cielo despejado  vi?a del mar con alemania compa?ia alta,sin luz,Chile
2026,GAN,-29.867,-71.267,7.91,2006-03-24,20:15,2006-03-24,16:15,5,,,clear,Orion,"Pasaje 21 de Mayo esquina Lautaro, Compa?ia Alta",,Chile
2025,GAN,14.0589,-87.2492,1079.26,2006-03-27,19:20,2006-03-27,13:20,4,,,1/4 of sky,Orion,,,Honduras
2024,GAN,17.0,-1.0,262.98,2006-03-27,19:15,2006-03-27,19:15,4,,,1/2 of sky,Orion,,Too many people have flashlights turned on,Mali
2023,GAN,40.4422,-3.69083,681.71,2006-03-28,22:00,2006-03-29,00:00,3,,,clear,Orion,Luminic contamination from the biuldings,"Approximate altitude: 1160 metres. Summer time, one hour more and i do the observation one hour before. There are streetlights very nearly, at 5 metres.",Spain
2022,GAN,-32.1331,18.4828,90.5,2006-03-29,21:00,2006-03-29,23:00,5,,,clear,Orion,a few clouds very low on the horizon towards the west (over the ocean).  viewing actually between mag 4 and mag 5 charts - can see sword of Orion clearly and also epsilon with most of the bright stars of Lepus visible,There are lots of lights around my little garden since I live in a housing complex with many close neighbours who have outside and inside lights on as well as distant city light glow of Cape Town,South Africa
2021,GAN,38.8833,-77.1,80.11,2006-03-27,19:40,2006-03-27,14:40,3,,,1/4 of sky,Orion,slight clouds to the west.,,United States - Virginia
2020,GAN,47.6,17.85,134.95,2006-03-29,20:45,2006-03-29,22:45,5,,,clear,Orion,,dark-national road,Hungary
2019,GAN,45.0,3.0,1014.0,2006-03-29,19:15,2006-03-29,21:15,2,,,1/4 of sky,Orion,clouds cover 1 quarter of sky,at area five,France
2018,GAN,38.4794,-106.125,2704.07,2006-03-28,23:00,2006-03-28,16:00,2,,,1/4 of sky,Orion,,"Streetlight on cul-de-sac 30m away which is very bright, another on corner 50m away. Hate 'em.",United States - Colorado
2017,GAN,40.0,-7.0,400.05,2006-03-29,20:15,2006-03-29,21:15,6,,,1/4 of sky,Orion,it was good,there is one street light within 50m,Portugal
2016,GAN,47.6833,17.65,110.59,2006-03-29,21:00,2006-03-29,23:00,2,,,1/4 of sky,Orion,,There is one street light within 50 m that is shielded from my view. more and more light,Hungary
2015,GAN,47.0,41.0,49.12,2006-03-27,20:05,2006-03-28,00:05,6,,,over 1/2 of sky,Orion,,,Russia
2014,GAN,54.9972,-86.9193,121.57,2006-03-27,20:15,2006-03-27,15:15,6,,,1/4 of sky,Orion,,,Canada
2013,GAN,40.76,-73.821,24.1,2006-03-27,20:45,2006-03-27,15:45,1,,,clear,Orion,some haze that is scattered,"There are a total of three street lamps within 20 m. There are also traffic lights, and headlights, and headlights from about 5 cars.",United States - New York
2012,GAN,40.759,-73.734,52.17,2006-03-27,19:40,2006-03-27,14:40,6,,,clear,Orion,It is completely clear outside.  This was a fun project and I hope to do it again in the future.,I would say about 45 m. so it is shielded away from my view.,United States - New York
2011,GAN,10.0,44.0,977.91,2006-03-27,19:45,2006-03-27,22:45,4,,,1/4 of sky,Orion,,,Somalia
2010,GAN,26.6,-81.87,3.87,2006-03-25,20:00,2006-03-25,15:00,3,,,clear,Orion,no visible haze,Street lights nearby in all directions but none in direct view,United States - Florida
2009,GAN,14.9533,-87.2492,774.47,2006-03-27,20:35,2006-03-27,14:35,4,,,1/2 of sky,Orion,,,Honduras
2008,GAN,39.3167,-97.778,403.59,2006-03-25,20:30,2006-03-25,14:30,4,,,clear,Orion,"no clouds  Lots of lights from downtown, the radio towers across the lake, and th whole Dell hill was illuminated. I think this is why not more of the stars were visible.","On lake Austin, near downtown, Dell's lights on, lamp post (street lights on)",United States - Kansas
2007,GAN,14.9522,-87.2425,732.52,2006-03-27,19:45,2006-03-27,13:45,2,,,over 1/2 of sky,Orion,,,Honduras
2006,GAN,40.7167,-73.7667,20.81,2006-03-27,19:35,2006-03-27,14:35,4,,,1/4 of sky,Orion,"The sky was fairly nice clean. it was dark enough to see many stars clearly. It was very dark blue with no other sky conditions.  Orion was very hard spot. Most of the stars that I saw were scattered in many places, so I had to change positions just to find it. I was very surprised that the sky had a magnitude 4. I didn't know that so much pollution was taking","There is one street light on across the street. ALso, a car with its lights turned turned on is facing my driveway, which can cause some disturbances. The sensor went on and off because the wind picked up. It was very dark, however.",United States - New York
2005,GAN,14.9511,-87.2458,752.11,2006-03-27,19:45,2006-03-27,13:45,7,,,1/2 of sky,Orion,,,Honduras
2004,GAN,4.0,97.0,1573.01,2006-03-27,19:45,2006-03-28,02:45,4,,,1/4 of sky,Orion,,,Indonesia
2003,GAN,14.9511,-87.2464,766.95,2006-03-27,20:20,2006-03-27,14:20,3,,,1/2 of sky,Orion,,,Honduras
2002,GAN,47.0,41.0,49.12,2006-03-27,19:30,2006-03-27,23:30,2,,,1/2 of sky,Orion,IT WAS CLOUDY,,Russia
2001,GAN,14.9508,-87.2458,754.19,2006-03-27,19:10,2006-03-27,13:10,2,,,1/2 of sky,Orion,,,Honduras
2000,GAN,14.9508,-87.2458,754.19,2006-03-27,20:15,2006-03-27,14:15,6,,,1/2 of sky,Orion,,,Honduras
1999,GAN,30.377,-99.75,626.58,2006-03-23,21:00,2006-03-23,15:00,3,,,1/4 of sky,Orion,I could only mainly see Orions belt and head,There is one street light and the majority of the area is covered by trees,United States - Texas
1998,GAN,32.25,-110.883,753.26,2006-03-27,20:05,2006-03-27,13:05,2,,,1/4 of sky,Orion,coulds covered part of it,,United States - Arizona
1997,GAN,19.0,95.0,92.02,2006-03-27,20:15,2006-03-28,02:45,3,,,clear,Orion,,,Myanmar
1996,GAN,40.761,-73.729,56.86,2006-03-27,19:00,2006-03-27,14:00,3,,,clear,Orion,No sight of clouds.  The stars make 4 points and a couple of stars are in the box.,Some street lights.,United States - New York
1995,GAN,24.0,2.41,433.1,2006-03-27,19:30,2006-03-27,20:30,5,,,1/4 of sky,Orion,,,Algeria
1994,GAN,10.0,44.0,977.91,2006-03-27,19:15,2006-03-27,22:15,3,,,1/4 of sky,Orion,IT WAS VERY CLUDY AND DARK,,Somalia
1993,GAN,36.3006,-97.676,352.77,2006-03-26,20:00,2006-03-26,14:00,7,,,clear,Orion,,,United States - Oklahoma
1992,GAN,39.66,-105.11,1674.76,2006-03-23,20:35,2006-03-23,13:35,2,,,clear,Orion,,"suburban street, streetlights approx every 100 feet. standing at midpoint, streetlight in foreground is about 30 degrees CCW from direction of Orion",United States - Colorado
1991,GAN,32.25,-110.883,753.26,2006-03-28,20:30,2006-03-28,13:30,4,,,clear,Orion,,,United States - Arizona
1990,GAN,36.4343,-97.5803,357.2,2006-03-28,20:45,2006-03-28,14:45,4,,,clear,Orion,,,United States - Oklahoma
1989,GAN,36.4282,-97.5869,356.12,2006-03-26,20:00,2006-03-26,14:00,7,,,clear,Orion,,,United States - Oklahoma
1988,GAN,40.761,-73.721,65.56,2006-03-27,19:30,2006-03-27,14:30,2,,,1/4 of sky,Orion,"The sky was partially hazy, but the sky was still visible.  Although there weren't that many clouds in the sky, I didn't see a lot of stars. I was surprised to see how much light pollution there was in the air.",There is a streetlight about 2 blocks away.,United States - New York
1987,GAN,32.25,-110.883,753.26,2006-03-28,20:30,2006-03-28,13:30,5,,,clear,Orion,,,United States - Arizona
1986,GAN,14.9508,-87.2347,673.47,2006-03-27,19:10,2006-03-27,13:10,4,,,1/4 of sky,Orion,,,Honduras
1985,GAN,14.9508,-87.2347,673.47,2006-03-27,20:00,2006-03-27,14:00,4,,,1/4 of sky,Orion,,,Honduras
1984,GAN,40.715,-73.776,25.01,2006-03-27,20:55,2006-03-27,15:55,1,,,clear,Orion,"Clear, nice weather  Clear, bright star even near 9:00 PM, however very few. Chart very accurate","Backyard-Busy street behind fence, but still dark enough",United States - New York
1983,GAN,37.418,-76.5296,11.99,2006-03-23,19:30,2006-03-23,14:30,4,,,clear,Orion,,,United States - Virginia
1982,GAN,42.4667,-92.3167,256.7,2006-03-22,19:45,2006-03-22,13:45,4,,,clear,Orion,,,United States - Iowa
1981,GAN,40.768,-73.744,24.92,2006-03-27,20:40,2006-03-27,15:40,3,,,clear,Orion,,light across the street,United States - New York
1980,GAN,32.25,-110.883,753.26,2006-03-28,19:35,2006-03-28,12:35,3,,,1/4 of sky,Orion,clear to partly cloudy and almost one fourth of the sky was covered by clouds but not completely inb the direction that i was looking  the magnitude was between 3 and 4 but closer to 3 so i recorded it as 3,a tree and a street light were both positioned behind me,United States - Arizona
1979,GAN,32.25,-110.883,753.26,2006-03-28,19:35,2006-03-28,12:35,3,,,1/4 of sky,Orion,clear to partly cloudy and almost one fourth of the sky was covered by clouds but not completely inb the direction that i was looking  the magnitude was between 3 and 4 but closer to 3 so i recorded it as 3,a tree and a street light were both positioned behind me,United States - Arizona
1978,GAN,39.4608,-75.1538,25.03,2006-03-22,19:45,2006-03-22,14:45,1,,,over 1/2 of sky,Orion,,outside light 150ft west of observstion point,United States - New Jersey
1977,GAN,44.85,-91.45,329.22,2006-03-28,20:30,2006-03-28,14:30,3,,,clear,Orion,,,United States - Wisconsin
1976,GAN,54.1,18.7667,20.29,2006-03-25,20:00,2006-03-25,21:00,4,,,1/2 of sky,Orion,,,Poland
1975,GAN,44.5603,-69.7303,135.1,2006-03-29,20:10,2006-03-29,15:10,5,,,clear,Orion,it wes very clear no clounds  it was between 4-5 in was a very nice night out,I live in the country and i haver no lights around my house,United States - Maine
1974,GAN,45.0347,7.79222,359.17,2006-03-29,20:45,2006-03-29,22:45,3,,,clear,Orion,,There are three street lights within 40 m from my point of view,Italy
1973,GAN,28.4617,-16.2844,269.96,2006-03-28,22:30,2006-03-28,23:30,4,,,clear,Orion,,,Spain
1972,GAN,42.6333,23.35,638.22,2006-03-29,20:50,2006-03-29,23:50,3,,,clear,Orion,,,Bulgaria
1971,GAN,32.194,-110.821,810.07,2006-03-24,20:30,2006-03-24,13:30,4,,,1/4 of sky,Orion,,,United States - Arizona
1970,GAN,54.1,18.7667,20.29,2006-03-29,20:00,2006-03-29,22:00,4,,,1/4 of sky,Orion,,,Poland
1969,GAN,44.5603,-69.7303,135.1,2006-03-27,19:50,2006-03-27,14:50,5,,,clear,Orion,There wasn't even really any clouds in the sky that night  The magnitude was somewhere in between 4 and 5 but mostly like 5.,I live in the woods near a street where there isn' t that many street lights,United States - Maine
1968,GAN,36.4379,-97.5798,358.35,2006-03-27,19:30,2006-03-27,13:30,3,,,over 1/2 of sky,Orion,Clouds to the north.,Street light northeast from where I looked.,United States - Oklahoma
1967,GAN,36.4649,-97.4695,307.71,2006-03-24,20:30,2006-03-24,14:30,7,,,clear,Orion,,,United States - Oklahoma
1966,GAN,35.2963,-94.0174,159.47,2006-03-28,22:00,2006-03-28,16:00,5,,,clear,Orion,"light haze over all, local football field lights on for some reason  I have had nights approaching mag 6 before.","I have 1 street light within 150 ft, 2 within 250 ft, all have a small flat plate light shield between observatory and light bulb.",United States - Arkansas
1965,GAN,36.4613,-97.6697,351.56,2006-03-27,20:00,2006-03-27,14:00,6,,,clear,Orion,,Yardlight in the south east about 40 feet,United States - Oklahoma
1964,GAN,44.0353,-90.5294,306.71,2006-03-26,20:25,2006-03-26,14:25,6,,,clear,Orion,"no haze, no smoke","plume of light from the city of la crosse to the south, and a plume of light from the city of winona to the north",United States - Wisconsin
1963,GAN,54.5333,18.5333,1.87,2006-03-29,20:40,2006-03-29,22:40,5,,,1/4 of sky,Orion,,,Poland
1962,GAN,44.5603,-69.7303,135.1,2006-03-28,20:05,2006-03-28,15:05,5,,,clear,Orion,It was Very Very Clear  There were alot of clear nights to look at,There are no street lights and I looked from a deck attached to my house with no lights on around me.,United States - Maine
1961,GAN,44.4131,-69.7294,52.63,2006-03-28,22:35,2006-03-28,17:35,3,,,clear,Orion,this is fun to do for extra credit.,neighbor's lights,United States - Maine
1960,GAN,44.4131,-69.7294,52.63,2006-03-28,22:35,2006-03-28,17:35,3,,,clear,Orion,this is fun to do for extra credit.,neighbor's lights,United States - Maine
1959,GAN,44.4131,-69.7294,52.63,2006-03-28,22:35,2006-03-28,17:35,3,,,clear,Orion,this is fun to do for extra credit.,neighbor's lights,United States - Maine
1958,GAN,44.5603,-69.7303,135.1,2006-03-26,20:00,2006-03-26,15:00,5,,,clear,Orion,,I live sort of in town with a street light down the street,United States - Maine
1957,GAN,38.893,-99.321,618.96,2006-03-27,20:15,2006-03-27,14:15,4,,,clear,Orion,,200m away is a main street with a great deal of lights,United States - Kansas
1956,GAN,54.1,18.7667,20.29,2006-03-29,21:00,2006-03-29,23:00,3,,,1/2 of sky,Orion,,,Poland
1955,GAN,44.4533,-69.8333,82.26,2006-03-27,20:30,2006-03-27,15:30,6,,,clear,Orion,really clear  this is fun,no outside lights,United States - Maine
1954,GAN,44.4,-75.5833,133.14,2006-03-26,21:30,2006-03-26,16:30,6,,,clear,Orion,,"There is a strong porch light on the neighbors house about 350 meters, but blocked from my view.",United States - New York
1953,GAN,42.6594,23.2728,636.5,2006-03-29,20:45,2006-03-29,23:45,2,,,clear,Orion,,,Bulgaria
1952,GAN,42.6614,23.2731,627.51,2006-03-28,20:30,2006-03-28,23:30,1,,,1/4 of sky,Orion,,street lights close to the observation site,Bulgaria
1951,GAN,39.1678,-106.755,3325.62,2006-03-27,20:15,2006-03-27,13:15,6,,,clear,Orion,,,United States - Colorado
1950,GAN,54.3333,18.6667,-3.0,2006-03-28,20:50,2006-03-28,22:50,6,,,1/4 of sky,Orion,,,Poland
1949,GAN,37.2103,-80.41,647.37,2006-03-27,20:45,2006-03-27,15:45,4,,,1/4 of sky,Orion,First clear night during observation week  Probably on the high end of Magnitude 3,"Urban Setting, however no lights within 50 m",United States - Virginia
1948,GAN,45.21,14.15,23.36,2006-03-25,20:00,2006-03-25,21:00,3,,,1/4 of sky,Orion,,"and#268.epiand#263., rural zone",Croatia
1947,GAN,45.18,14.16,43.01,2006-03-26,20:15,2006-03-26,22:15,3,,,clear,Orion,,"KrZan, rural zone, alighted street",Croatia
1946,GAN,23.5333,33.55,397.22,2006-03-23,19:35,2006-03-23,21:35,4,,,1/4 of sky,Orion,,,Egypt
1945,GAN,50.7167,19.0167,274.94,2006-03-29,20:05,2006-03-29,22:05,4,,,1/4 of sky,Orion,,,Poland
1944,GAN,45.21,14.15,23.36,2006-03-26,21:00,2006-03-26,23:00,3,,,clear,Orion,,"and#268.epiand#263., rural zone, alighted street",Croatia
1943,GAN,32.12,-110.5,1702.12,2006-03-28,19:45,2006-03-28,12:45,4,,,1/4 of sky,Orion,,,United States - Arizona
1942,GAN,45.11,14.08,305.68,2006-03-26,21:30,2006-03-26,23:30,6,,,clear,Orion,,"Beciand#263.i, rural zone",Croatia
1941,GAN,50.8178,19.1211,248.79,2006-03-27,21:05,2006-03-27,23:05,3,,,clear,Orion,,,Poland
1940,GAN,43.6688,-85.2614,314.68,2006-03-28,21:30,2006-03-28,16:30,5,,,clear,Orion,It was pretty dark so it was easy to see.,,United States - Michigan
1939,GAN,43.641,-85.414,310.62,2006-03-28,22:30,2006-03-28,17:30,6,,,over 1/2 of sky,Orion,All clear  BEAUTIFUL,Store lights 1 quarter mile down road,United States - Michigan
1938,GAN,36.4361,-97.5765,353.66,2006-03-28,20:00,2006-03-28,14:00,2,,,clear,Orion,,I live in town and our street light was out,United States - Oklahoma
1937,GAN,43.6,-85.15,311.46,2006-03-28,20:00,2006-03-28,15:00,4,,,clear,Orion,,There is a street light in front of my house.,United States - Michigan
1936,GAN,29.7377,-95.493,19.57,2006-03-26,20:25,2006-03-26,14:25,3,,,clear,Orion,Eastern sky glows strongly with light polution  Friday night and Saturday night are the worst nights. all the late night bars have their lights on till 2am.,Inside Houston City Limits: 2/3 of a mile from the Galleria (a Very large Mall and shopping area) Late night lights abound,United States - Texas
1935,GAN,43.6051,-85.2799,301.25,2006-03-28,21:25,2006-03-28,16:25,5,,,clear,Orion,Completely clear  Flood lights wouldn't go off.,"Near woods, dead end road",United States - Michigan
1934,GAN,-31.8278,115.767,21.44,2006-03-26,19:40,2006-03-27,03:40,5,,,clear,Orion,,"Suburban back garden, a few neighbours lights obscured by trees/bushes",Australia
1933,GAN,36.4378,-97.7312,365.93,2006-03-25,20:20,2006-03-25,14:20,3,,,clear,Orion,"Pretty clear, but a little cloudy to the north.",There are 2 street lights within 100 yards from where I was standing.,United States - Oklahoma
1932,GAN,36.4222,-97.6391,351.73,2006-03-27,20:05,2006-03-27,14:05,4,,,1/4 of sky,Orion,whispy clouds to the east,no light around,United States - Oklahoma
1931,GAN,36.4361,-97.5869,359.06,2006-03-29,20:35,2006-03-29,14:35,3,,,1/4 of sky,Orion,A little cloudy to the south.  The project was fun but the street light effected the view of the stars.,Out on porch. North og my and there is one street light in the alley Njorth of the house and some wires and poles in the way,United States - Oklahoma
1930,GAN,36.4363,-97.5872,359.0,2006-03-27,20:45,2006-03-27,14:45,4,,,clear,Orion,,,United States - Oklahoma
1929,GAN,45.406,-73.938,24.87,2006-03-27,19:30,2006-03-27,14:30,3,,,1/2 of sky,Orion,,street lamps 200 ft away,Canada
1928,GAN,40.7,-74.9,304.61,2006-03-27,19:55,2006-03-27,14:55,4,,,clear,Orion,,"Our neighbors have a huge light on at ight. It is very bright. We have a sensor lighting on the garage,and the constellation was right above the garage.",United States - New Jersey
